Dichondra sericea var. holosericea	ARG(BAI, CAT, CHU, COR, ERI, LPA, LRI, MEN, RNE, SDE, SLU) / CHL(COQ, VAL, MAU, BIO, ARA) / URY(ART, FLO, FLA, MAL, MON, SJO, SOR)
Dichondra sericea var. tomentosa	ARG(BAI, COR, COS, ERI) / URY(RIV, SJO, TAC)
Dichorisandra hexandra	ARG(COS, JUJ, MIS, SAL) / BRA(PAR, RGS, SCA) / PRY(APA, AMA, CAU, CEN, COA, GUA, PAI)
Dichorisandra paranaënsis	BRA(PAR)
Dichorisandra pubescens	BRA(PAR, SCA)
Dichorisandra thyrsiflora	BRA(PAR, RGS, SCA)
Dicksonia berteroana	CHL(JFE)
Dicksonia externa	CHL(JFE)
Dicksonia sellowiana	ARG(MIS) / BRA(PAR, RGS, SCA) / URY(CLA, TAC, TYT)
Dicliptera cabrerae	ARG(JUJ)
Dicliptera cochabambensis	ARG(SAL)
Dicliptera jujuyensis	ARG(JUJ, SAL, TUC)
Dicliptera paposana	CHL(ANT)
Dicliptera scutellata	ARG(CAT, COR, JUJ, LRI, SAL, TUC)
Dicliptera squarrosa	ARG(BAI, CAT, CHA, COR, COS, ERI, FOR, JUJ, LRI, MIS, SAL, SDE, SFE, TUC) / BRA(PAR, RGS, SCA) / PRY(APY, AMA, BOQ, CAU, CAA, CEN, CHO, COA, GUA, ITA, MIE, ÑEE, PAI, PHA, SPE) / URY(COL)
Dicranopteris discolor	BRA(RGS)
Dicranopteris flexuosa	ARG(MIS) / BRA(PAR, RGS, SCA) / PRY(AMA, CAU, CAA, CAN)
Dicranopteris nervosa	BRA(PAR, RGS, SCA)
Dictyophragmus punensis	ARG(JUJ)
Dictyophyllaria dietschiana	BRA(SCA)
Dictyostega orobanchoides ssp. orobanchoides	BRA(PAR, SCA)
Dictyostega orobanchoides ssp. parviflora	BRA(SCA)
Didymochlaena truncatula	ARG(COS, MIS) / BRA(PAR, RGS, SCA) / PRY(APA, CAA, CAN, GUA) / URY(TAC)
Didymoglossum hymenoides	ARG(JUJ, MIS, TUC) / BRA(PAR, RGS, SCA) / PRY(CAA) / URY(TAC)
Didymoglossum krausii	ARG(MIS, SAL) / BRA(PAR, RGS, SCA) / PRY(PAI)
Didymoglossum reptans	ARG(JUJ, MIS, TUC) / BRA(PAR, RGS, SCA)
Dieffenbachia aglaonematifolia	ARG(COS, MIS) / BRA(PAR) / PRY(COA, GUA)
Dielsiochloa floribunda	ARG(JUJ, LRI) / CHL(TAR, ANT)
Digitalis purpurea	ARG(COR, JUJ, NEU, RNE, TDF) / BRA(SCA) / CHL(BIO, ARA, LLA, AIS, MAG) / URY(ROC)
Digitaria aequiglumis var. aequiglumis	ARG(BAI, CAT, CHA, COR, COS, ERI, FOR, JUJ, SAL, SLU, SFE, TUC) / BRA(PAR, RGS, SCA) / CHL(MAU, BIO, ARA) / PRY(APA, CEN, ITA, PHA) / URY(ART, CAS, CLA, COL, FLA, MAL, MON, RIV, SJO, SOR, TAC, TYT)
Digitaria aequiglumis var. laetevirens	ARG(BAI, CAT, COR, JUJ, SAL, SFE, TUC) / BRA(RGS) / PRY(PHA) / URY(CAS, CLA, MON, ROC, SJO)
Digitaria balansae	ARG(CHA, COS, MIS, SAL) / BRA(PAR, RGS) / PRY(APA, CAU, CAA, COA, GUA, ITA, MIE, PAI)
Digitaria bicornis	ARG(COS, FOR, JUJ, MEN, MIS, SAL, SFE, TUC) / BRA(PAR, RGS, SCA) / PRY(APY, APA, AMA, CEN, CON, COA, PHA) / URY(MON)
Digitaria bonplandii	BRA(PAR, RGS) / PRY(AMA)
Digitaria californica var. californica	ARG(BAI, CAT, CHA, COR, COS, ERI, FOR, JUJ, LPA, LRI, MEN, RNE, SAL, SJU, SLU, SFE, SDE, TUC) / PRY(APY) / URY(MON, SAO, SOR)
Digitaria californica var. villosissima	ARG(CAT, CHA, COR, FOR, JUJ, LPA, LRI, SAL, SJU, SLU, SDE, TUC) / PRY(APY, BOQ, CHO, COA, NAS)
Digitaria catamarcensis	ARG(CAT)
Digitaria chacoensis	ARG(CHA)
Digitaria ciliaris	ARG(BAI, CAT, CHA, COR, COS, ERI, FOR, JUJ, LPA, LRI, MEN, MIS, SAL, SJU, SLU, SFE, TUC) / BRA(PAR, RGS, SCA) / CHL(TAR) / PRY(APA, APY, AMA, BOQ, CAU, CAN, CEN, CON, COA, GUA, ITA, MIE, PAI, PHA, SPE) / URY(ART, CAS, CLA, COL, DUR, LAV, MAL, MON, PAY, RNO, RIV, SOR, TAC)
Digitaria connivens var. connivens	BRA(PAR, RGS, SCA)
Digitaria connivens var. pilosa	BRA(RGS)
Digitaria corynotricha	BRA(PAR, RGS)
Digitaria cuyabensis	ARG(BAI, CHA, COS, ERI, FOR, SAL, SFE, SDE) / BRA(RGS, SCA) / PRY(APY, AMA, BOQ, CEN, COA, ÑEE, PAI, PHA) / URY(ART, CLA, RIV, SAO)
Digitaria enodis	BRA(SCA) / URY(CAS, CLA, COL, FLA, LAV, MAL, MON, RIV, ROC, SJO, SOR, TAC)
Digitaria eriantha	ARG(BAI, CHA, COS, JUJ, LPA, MIS, SDE) / BRA(PAR, RGS, SCA) / PRY(AMA, CEN, COA, MIE, PAI, PHA)
Digitaria eriostachya	ARG(CHA, COS, ERI, MIS, SFE) / BRA(RGS) / PRY(CAU, CAA, CEN, COA, GUA, MIE, ÑEE, PAI) / URY(ART, RIV, TAC)
Digitaria fiebrigii	PRY(CON, PAI)
Digitaria filiformis	ARG(JUJ, SAL) / BRA(Fuera del área del proyecto) / PRY(APA, AMA)
Digitaria fuscescens	BRA(PAR, SCA) / PRY(AMA, CEN, CON, COA)
Digitaria gerdesii	BRA(PAR, RGS) / PRY(AMA)
Digitaria horizontalis	ARG(COS, FOR, JUJ, MIS, SAL) / BRA(PAR, SCA) / PRY(APY, AMA, CEN, CON, COA, GUA, ITA, MIE, PHA, SPE)
Digitaria insularis	ARG(BAI, CAT, CHA, COR, COS, ERI, FOR, JUJ, LRI, MIS, SAL, SLU, SFE, SDE, TUC) / BRA(PAR, RGS, SCA) / PRY(APY, APA, AMA, CEN, COA, GUA, PAI, PHA, SPE) / URY(ART, RIV, SAO, TAC)
Digitaria ischaemum	BRA(PAR, SCA) / CHL(BIO, LLA)
Digitaria lanuginosa	BRA(RGS)
Digitaria laxa	ARG(CHA, MIS, SFE) / BRA(PAR) / PRY(CEN, CON, ÑEE, PHA)
Digitaria lehmanniana var. dasyantha	ARG(SAL, TUC) / BRA(Fuera del área del proyecto)
Digitaria leiantha	ARG(CHA, COS, MIS) / PRY(AMA, CON, PAI, PHA)
Digitaria longiflora	BRA(PAR, RGS)
Digitaria mattogrossensis	BRA(PAR, RGS) / PRY(AMA, COA, PAI)
Digitaria myriostachya	BRA(SCA)
Digitaria nuda	ARG(FOR, SAL) / BRA(PAR, RGS, SCA) / PRY(APA, CEN, COA, SPE)
Digitaria paraguayensis	ARG(COS) / PRY(COA, PAI)
Digitaria phaeotrix var. adusta	ARG(BAI, CHA, COS, FOR, SFE) / BRA(PAR) / PRY(AMA, CON, COA, ITA, PAI, SPE) / URY(RNO, RIV)
Digitaria phaeotrix var. hackelii	ARG(COS, ERI, FOR) / BRA(RGS, SCA) / URY(FLA, RIV, TAC)
Digitaria phaeotrix var. phaeotrix	ARG(BAI, COS, ERI, SFE) / BRA(PAR, RGS, SCA) / URY(CLA, FLA, LAV, ROC, SOR)
Digitaria phaeotrix var. saltensis	ARG(COS, ERI) / URY(ART, MON, PAY, SAO)
Digitaria purpurea	BRA(PAR, SCA)
Digitaria queenslandica	BRA(PAR) / PRY(APY)
Digitaria sacchariflora	ARG(BAI, CAT, CHA, COR, COS, ERI, FOR, JUJ, LRI, MIS, SAL, SLU, SFE, SDE) / BRA(RGS) / PRY(APA, AMA, CEN, GUA, MIE, SPE) / URY(ART, TAC)
Digitaria sanguinalis	ARG(BAI, CAT, CHA, COR, COS, DFE, ERI, FOR, JUJ, LPA, LRI, MEN, MIS, RNE, SAL, SJU, SLU, SFE, TUC) / BRA(RGS) / CHL(ATA, COQ, VAL, LBO, MAU, BIO, ARA, LLA, RME, JFE) / PRY(APY, APA) / URY(CAS, COL, DUR, FLO, FLA, LAV, MAL, MON, ROC, SJO, SOR)
Digitaria sellowii	BRA(PAR, RGS, SCA)
Digitaria similis	ARG(CHA, COS, FOR, MIS, SAL, SDE, SFE, TUC) / BRA(PAR, RGS, SCA) / PRY(APY, CON, COA, ÑEE)
Digitaria singularis	ARG(MIS) / PRY(COA)
Digitaria swalleniana	ARG(BAI, CAT, CHA, COR, COS, ERI, FOR, JUJ, SAL, SLU, SFE, SDE, TUC) / BRA(PAR, RGS) / PRY(CEN, COA, PHA) / URY(CAS, COL, FLA, PAY, RNO, RIV, SAO, SOR, TAC, TYT)
Digitaria ternata	ARG(CAT, COR, ERI, JUJ, LPA, SAL, SFE, TUC) / BRA(RGS)
Digitaria violascens	ARG(FOR, JUJ, MIS) / BRA(PAR, RGS, SCA) / PRY(COA)
Dilodendron bipinnatum	BRA(Fuera del área del proyecto) / PRY(APY, AMA, CON)
Dimerostemma annuum	BRA(Fuera del área del proyecto) / PRY(APA)
Dimerostemma apense	ARG(JUJ, MIS, SAL) / BRA(Fuera del área del proyecto) / PRY(AMA, COA)
Dimerostemma arnottii	ARG(CHA, COS, ERI, FOR, MIS) / BRA(PAR, RGS, SCA) / PRY(APA, AMA, CAU, CAA, CAN, CEN, CON, COA, ITA, MIE, PAI, SPE) / URY(ART, RNO, RIV)
Dimerostemma aspilioides	ARG(CAT, CHA, COR, FOR, JUJ, MIS, SAL, SLU, SDE, TUC) / BRA(PAR) / PRY(APY, AMA, BOQ, CAU, CAA, CAN, CEN, CON)
Dimerostemma grisebachii	ARG(COS, ERI, FOR) / BRA(PAR, RGS) / PRY(APY, AMA, CAN, CEN, PAI, PHA)
Dimerostemma hieronymi	ARG(COS, ERI)
Dimerostemma myrtifolium	BRA(SCA) / PRY(AMA, CAN)
Dimerostemma pseudosilphioides	BRA(Fuera del área del proyecto) / PRY(APY, CAU, CAA, CEN, CON, COA, GUA, PAI, PHA, SPE)
Dimerostemma reitzii	ARG(MIS) / BRA(PAR, SCA) / PRY(AMA)
Dimerostemma tenuifolium	ARG(JUJ, SAL) / BRA(RGS) / PRY(PHA)
Dimorphandra mollis	BRA(Fuera del área del proyecto) / PRY(AMA)
Dinemagonum gayanum	CHL(ATA, COQ, VAL)
Dinemandra ericoides	CHL(AYP, TAR, ANT, ATA)
Dioclea burkartii	ARG(CHA, COS, SFE) / BRA(PAR) / PRY(APY)
Dioclea violacea	ARG(CHA, COS, MIS) / BRA(PAR, RGS, SCA) / PRY(APY, COA, GUA)
Dioclea virgata	ARG(MIS) / BRA(PAR)
Diodia kuntzei	ARG(COS, ERI) / BRA(Fuera del área del proyecto) / PRY(CEN, CON, COA, MIE, ÑEE, SPE)
Diodia saponariifolia	ARG(MIS) / BRA(PAR, RGS, SCA) / PRY(AMA, COA)
Dioscorea acanthogene	PRY(APY, CON)
Dioscorea acerifolia	CHL(LLA)
Dioscorea altissima	BRA(PAR, SCA)
Dioscorea amaranthoides	ARG(MIS) / BRA(Fuera del área del proyecto) / PRY(APA, CON)
Dioscorea andina	ARG(NEU) / CHL(MAU, BIO, ARA)
Dioscorea antucoana	CHL(BIO)
Dioscorea araucana	CHL(BIO, ARA)
Dioscorea aristolochiifolia	CHL(VAL, RME)
Dioscorea aspera	BRA(SCA)
Dioscorea auriculata	CHL(VAL, MAU, BIO, ARA, LLA)
Dioscorea axilliflora	CHL(ATA)
Dioscorea beecheyi	BRA(SCA)
Dioscorea bermejensis	ARG(SAL)
Dioscorea besseriana var. berteroi	CHL(RME)
Dioscorea besseriana var. besseriana	CHL(ANT, COQ, VAL, LBO, MAU, RME)
Dioscorea biloba ssp. biloba	CHL(ANT, COQ)
Dioscorea biloba ssp. coquimbana	CHL(COQ)
Dioscorea brachybotrya var. brachybotrya	ARG(NEU) / CHL(MAU, BIO, ARA, LLA)
Dioscorea brachybotrya var. germainii	CHL(LBO, MAU)
Dioscorea brachystachya	CHL(BIO)
Dioscorea bridgesii	CHL(COQ, VAL, LBO, MAU, BIO, RME)
Dioscorea bryoniifolia	CHL(COQ, VAL, RME)
Dioscorea campestris	ARG(CHA, COS, ERI, FOR, MIS, SAL, TUC) / BRA(PAR, RGS, SCA) / PRY(APY, CEN, COA, PAI) / URY(ART, PAY, RNO, SOR, TAC)
Dioscorea castilloniana	ARG(JUJ)
Dioscorea ceratandra	ARG(COS, JUJ, MIS) / BRA(PAR, RGS, SCA) / PRY(CON)
Dioscorea cienegensis	ARG(CHA, JUJ, SAL, TUC)
Dioscorea cinnamomifolia	ARG(MIS) / BRA(SCA)
Dioscorea cissophylla	CHL(LLA)
Dioscorea commutata	BRA(SCA)
Dioscorea coronata	ARG(CHA, COS, FOR, MIS) / BRA(PAR) / PRY(APY, PHA) / URY(CLA, TAC, TYT)
Dioscorea curitybensis	BRA(PAR)
Dioscorea demourae	ARG(CHA, COS, MIS) / BRA(PAR, RGS, SCA)
Dioscorea dodecaneura	ARG(CHA, COS, JUJ, MIS, SAL) / BRA(PAR, RGS) / PRY(AMA, CAU, PAI, SPE)
Dioscorea entomophila	ARG(JUJ, TUC)
Dioscorea fastigiata	CHL(ANT, ATA, COQ)
Dioscorea fractiflexa	BRA(PAR)
Dioscorea furcata	ARG(COS, ERI, MIS) / BRA(PAR, RGS, SCA) / PRY(Desconocida) / URY(SAO)
Dioscorea gayi	CHL(ATA)
Dioscorea geissei	CHL(ATA)
Dioscorea glandulosa	ARG(CHA, MIS) / BRA(PAR, SCA) / PRY(CAA, CON, GUA)
Dioscorea glomerulata	ARG(CAT, JUJ, SAL, TUC)
Dioscorea gouanioides	BRA(Fuera del área del proyecto) / PRY(CON)
Dioscorea gracilis	CHL(VAL)
Dioscorea grandiflora	BRA(Fuera del área del proyecto) / PRY(APA)
Dioscorea hassleriana	ARG(JUJ, SAL) / PRY(AMA, CEN, CON, COA, GUA, PAI)
Dioscorea haumanii	ARG(JUJ, SAL) / PRY(APY)
Dioscorea hieronymi	ARG(CAT, JUJ, SAL, TUC)
Dioscorea humifusa var. gracilis	CHL(VAL, BIO, RME)
Dioscorea humifusa var. humifusa	CHL(COQ, VAL, MAU, BIO, ARA, RME)
Dioscorea humilis ssp. humilis	CHL(VAL, LBO, MAU, BIO, RME)
Dioscorea humilis ssp. polyanthes	CHL(MAU)
Dioscorea laxiflora	BRA(PAR, SCA)
Dioscorea litoralis	CHL(VAL, BIO)
Dioscorea longipes	CHL(MAU, ARA)
Dioscorea macrantha	BRA(SCA)
Dioscorea megalantha	ARG(CAT, SAL, SDE, TUC)
Dioscorea microbotrya	ARG(CAT, CHA, COS, ERI, FOR, MIS, SAL, SDE, SFE, TUC) / BRA(PAR) / URY(PAY, RNO, SOR, TAC)
Dioscorea microcephala	BRA(RGS)
Dioscorea modesta	CHL(VAL, MAU, RME)
Dioscorea monadelpha	ARG(Desconocida) / BRA(PAR, RGS, SCA) / URY(RIV, TAC)
Dioscorea monandra	ARG(JUJ, TUC)
Dioscorea multiflora	ARG(COS, MIS) / BRA(PAR, RGS, SCA) / PRY(APA, CAU, CEN, CON, COA, GUA, ITA, PAI) / URY(ART, SAO)
Dioscorea multispicata	ARG(JUJ, SAL, TUC) / PRY(AMA)
Dioscorea nana	CHL(VAL, MAU, BIO, ARA, LLA)
Dioscorea nitida	PRY(CON)
Dioscorea obtusifolia var. obtusifolia	CHL(RME)
Dioscorea obtusifolia var. philippii	CHL(BIO, RME)
Dioscorea olfersiana	BRA(PAR, SCA)
Dioscorea oligophylla	CHL(VAL, RME)
Dioscorea ovata	BRA(PAR, RGS) / PRY(APA, CEN, CON, COA, PAI)
Dioscorea paupera	CHL(ATA, COQ)
Dioscorea pedicellata	CHL(COQ, LBO, MAU, BIO, ARA, RME)
Dioscorea pencana	CHL(BIO)
Dioscorea pilcomayensis	ARG(CHA, FOR, JUJ, SAL) / PRY(APY, AMA, CON, PHA)
Dioscorea piperifolia	BRA(PAR, RGS, SCA)
Dioscorea reticulata	ARG(NEU) / CHL(LBO, MAU, BIO, ARA, LLA)
Dioscorea saxatilis	CHL(COQ, VAL, LBO, MAU, RME)
Dioscorea sinuata	ARG(BAI, CHA, COS, MIS, SAL) / BRA(PAR, RGS, SCA) / PRY(APY, CEN, COA, GUA, PHA) / URY(Desconocida)
Dioscorea spectabilis	ARG(JUJ)
Dioscorea spicata	BRA(PAR, SCA)
Dioscorea stenocolpus	CHL(MAU, BIO)
Dioscorea stenopetala	ARG(SAL, TUC)
Dioscorea subhastata	ARG(CHA, COS, MIS) / BRA(PAR, RGS, SCA) / PRY(APY, CEN, COA, GUA, PAI, PHA)
Dioscorea tenella	CHL(ANT)
Dioscorea tenuis	CHL(LLA)
Dioscorea toldosensis	ARG(JUJ, SAL)
Dioscorea trifurcata	ARG(CAT)
Dioscorea uliginosa	CHL(BIO, ARA)
Dioscorea valdiviensis	CHL(ARA, LLA)
Dioscorea variifolia	CHL(COQ, VAL, LBO, BIO, ARA, RME)
Dioscorea volckmannii	ARG(MEN) / CHL(LBO, MAU)
Diospyros hassleri	PRY(APA, CAU, CAN)
Diospyros hispida	BRA(PAR) / PRY(AMA, CAN)
Diospyros inconstans	ARG(CHA, COS, ERI, MIS) / BRA(PAR, RGS, SCA) / PRY(APA, CEN, GUA, MIE, ÑEE, PAI, SPE) / URY(RNO, SAO)
Diostea juncea	ARG(CHU, MEN, NEU, RNE) / CHL(COQ, VAL, LBO, MAU, BIO, ARA, LLA, RME)
Diphasiastrum falcatum	BRA(PAR)
Diphasiastrum thyoides	ARG(COR, JUJ, SAL) / BRA(PAR, RGS, SCA) / URY(CLA, MAL)
Diphasium gayanum	ARG(SCR) / CHL(BIO, ARA, LLA, AIS, JFE)
Diplazium ambiguum	ARG(MIS) / BRA(PAR, RGS, SCA) / PRY(CAU, COA, PAI)
Diplazium asplenioides	BRA(RGS)
Diplazium brachycarpum	BRA(SCA)
Diplazium celtidifolium	BRA(SCA) / PRY(CAN)
Diplazium cristatum	ARG(CHA, COS, JUJ, MIS, SAL, TUC) / BRA(PAR, RGS, SCA) / PRY(CAN)
Diplazium divergens	ARG(JUJ)
Diplazium herbaceum	ARG(MIS) / BRA(PAR, RGS)
Diplazium hians	BRA(Desconocida) / PRY(CAN)
Diplazium leptocarpon	BRA(PAR)
Diplazium lilloi	ARG(JUJ, SAL, TUC)
Diplazium lindbergii	ARG(MIS) / BRA(PAR, RGS)
Diplazium moccennianum	ARG(MIS)
Diplazium plantaginifolium	BRA(PAR, RGS) / PRY(CAN)
Diplazium riedelianum	BRA(SCA) / PRY(CAN)
Diplazium rostratum	BRA(PAR, RGS, SCA)
Diplazium striatum	BRA(PAR, SCA) / URY(CLA, TAC)
Diplazium turgidum	ARG(MIS) / BRA(PAR, RGS, SCA)
Diplazium urticifolium	PRY(CAN)
Diplokeleba floribunda	ARG(CHA, COS, FOR, MIS, SFE) / BRA(Fuera del área del proyecto) / PRY(APY, AMA, CEN, CON, COA, GUA, ÑEE, PAI, PHA, SPE)
Diplolepis australis	ARG(CHU, MEN, NEU, RNE, SCR)
Diplolepis biflora	ARG(NEU, RNE) / CHL(VAL, BIO, ARA, RME)
Diplolepis boerhaviifolia	CHL(ANT, ATA, COQ, VAL, RME)
Diplolepis bulligera	ARG(CHU)
Diplolepis descolei	ARG(CHU, NEU, RNE) / CHL(RME)
Diplolepis diemii	ARG(CHU, NEU, RNE)
Diplolepis geminiflora	CHL(ATA, COQ, VAL, RME)
Diplolepis hieronymi	ARG(MEN, NEU, RNE) / CHL(MAU)
Diplolepis menziesii	CHL(COQ, VAL, LBO, MAU, RME)
Diplolepis mucronata	ARG(CHU, NEU, RNE) / CHL(COQ, VAL, LBO, BIO, RME)
Diplolepis myrtifolia	CHL(ARA, LLA)
Diplolepis nummulariifolia	ARG(MEN, NEU, RNE) / CHL(COQ, VAL, LBO, MAU, BIO, ARA, LLA, RME)
Diplolepis pachyphylla	ARG(CHU, NEU) / CHL(MAU, BIO, ARA, LLA, AIS)
Diplolepis viridis	CHL(ANT, ATA, COQ)
Diploön cuspidatum	BRA(PAR)
Diplopterys lutea	ARG(JUJ, SAL, TUC) / BRA(Fuera del área del proyecto) / PRY(CEN, CON, PAI)
Diplopterys pubipetala	BRA(PAR) / PRY(AMA)
Diplostephium cinereum	CHL(TAR)
Diplostephium meyenii	CHL(TAR, ANT)
Diplotaxis erucoides	ARG(MEN, SJU)
Diplotaxis muralis	ARG(BAI, CAT, CHU, COR, LPA, MEN, NEU, RNE, SJU) / CHL(ATA, COQ, RME)
Diplotaxis tenuifolia	ARG(BAI, CAT, CHU, COR, DFE, LPA, LRI, MEN, NEU, RNE, SJU, SLU, SCR, SFE) / URY(MON)
Dipogon lignosus	CHL(TAR)
Diposis bulbocastanum	CHL(COQ, VAL, LBO, RME)
Diposis patagonica	ARG(CHU, NEU, RNE)
Diposis saniculaefolia	URY(CAS, DUR, MAL, MON, SOR)
Dipsacus fullonum	ARG(BAI, COR, DFE, ERI, RNE, SAL, SFE) / URY(CAS, MON, ROC, SJO, SOR)
Dipsacus sativus	ARG(BAI, CAT, COR, JUJ, LRI, MEN, NEU, RNE, SAL, SFE, SJU, SLU, TUC) / CHL(VAL, MAU, BIO, ARA, LLA, RME, JFE)
Dipteranthus pellucidus	BRA(RGS, SCA)
Dipteranthus pustulatus	BRA(PAR, SCA)
Dipteryx alata	BRA(Fuera del área del proyecto) / PRY(AMA, CON)
Diptychandra aurantiaca	BRA(Fuera del área del proyecto) / PRY(AMA)
Dipyrena glaberrima	ARG(LRI, MEN, SJU)
Dirhamphis balansae	PRY(CEN, CON)
Disakisperma dubium	ARG(BAI, CAT, CHA, COR, COS, DFE, FOR, JUJ, LPA, LRI, MEN, SAL, SJU, SLU, SDE, TUC)
Discaria americana	ARG(BAI, CHU, COR, COS, ERI, LPA, MEN, RNE, SFE, SLU) / BRA(PAR, RGS, SCA) / URY(LAV, MAL, MON, RIV, TAC)
Discaria articulata	ARG(CHU, NEU, RNE) / CHL(LBO, MAU, BIO, ARA, RME)
Discaria chacaye	ARG(CHU, NEU, RNE, SCR, TDF) / CHL(VAL, LBO, MAU, BIO, ARA, LLA, AIS, MAG)
Disciphania contraversa	BRA(PAR, RGS, SCA)
Disciphania ernstii var. glaziovii	BRA(Fuera del área del proyecto) / PRY(AMA)
Discocactus hartmanii	BRA(Fuera del área del proyecto) / PRY(AMA, CON)
Discolobium leptophyllum	ARG(COS, FOR) / BRA(Fuera del área del proyecto) / PRY(MIE, PHA)
Discolobium pauciyugum	ARG(FOR) / PRY(MIE)
Discolobium psoraleaefolium	ARG(COS, ERI, MIS) / BRA(RGS) / URY(ART)
Discolobium pulchellum var. pulchellum	ARG(FOR, SFE) / BRA(Fuera del área del proyecto) / PRY(APY, CEN, ÑEE)
Discolobium pulchellum var. viscosissimum	PRY(APA, CEN)
Diskyphogyne scabrilingua	BRA(SCA)
Dissanthelium macusaniense	ARG(SAL) / CHL(TAR)
Dissanthelium peruvianum	ARG(JUJ, SAL) / CHL(TAR)
Distichia filamentosa	CHL(TAR)
Distichia muscoides	ARG(CAT, JUJ, SAL, TUC) / CHL(TAR, ANT)
Distichlis acerosa	ARG(CAT, COR, LRI, SLU, SDE)
Distichlis australis	ARG(CHU, RNE, SCR)
Distichlis humilis	ARG(CAT, COR, JUJ, LRI, SAL, SJU) / CHL(TAR, ANT, ATA)
Distichlis laxiflora	ARG(BAI, COR, LPA, MEN, SAL, SLU, SFE)
Distichlis scoparia var. erinacea	ARG(BAI, CHU, MEN, NEU, RNE, SJU, SCR)
Distichlis scoparia var. scoparia	ARG(BAI, CAT, CHA, CHU, COR, DFE, ERI, LPA, LRI, MEN, NEU, RNE, SAL, SCR, SFE, SJU, SLU, TUC) / CHL(TAR, ANT, ATA, COQ, VAL, BIO, ARA, LLA, RME) / URY(CAS, COL, FLA, MAL, MON, RNO, ROC, SJO, SOR)
Distichlis spicata var. spicata	ARG(BAI, CAT, CHA, CHU, COR, COS, DFE, ERI, JUJ, LPA, LRI, MEN, NEU, RNE, SAL, SJU, SLU, SCR, SFE, TUC) / CHL(TAR, ANT, ATA, COQ, VAL, MAU, BIO, ARA, LLA, RME) / URY(CAS, COL, MON, ROC, SJO)
Distichlis spicata var. stricta	ARG(BAI, ERI, JUJ, SCR, SFE) / CHL(ANT)
Disynaphia calyculata	ARG(ERI) / BRA(RGS, SCA) / URY(CAS, MON, RNO, RIV, SJO, TAC)
Disynaphia filifolia	ARG(MIS) / BRA(PAR) / PRY(APA, AMA, CAU, CON, SPE)
Disynaphia multicrenulata	ARG(COS, FOR, MIS) / BRA(PAR, RGS, SCA) / PRY(AMA, CAU, CAN, CEN, COA, GUA, MIE, PAI, SPE) / URY(TAC)
Disynaphia radula	ARG(COS, MIS) / BRA(PAR) / PRY(APA, AMA, CAU, SPE)
Ditassa burchellii	ARG(BAI, CAT, CHA, COR, COS, FOR, JUJ, LRI, MIS, SAL, SDE, TUC) / BRA(PAR, RGS, SCA) / PRY(APA, CON, PAI)
Ditassa edmundoi	BRA(PAR)
Ditassa hispida	ARG(MIS) / BRA(PAR, RGS)
Ditassa megapotamica	ARG(MIS) / BRA(PAR, RGS, SCA) / URY(SJO, SOR)
Ditassa obcordata	BRA(PAR)
Ditassa racemosa	ARG(SAL)
Ditassa tomentosa	BRA(PAR)
Ditaxis acaulis	ARG(COS, ERI, MIS) / BRA(RGS) / PRY(GUA) / URY(TAC)
Ditaxis breviramea	ARG(JUJ, LRI, SAL, SDE, TUC) / PRY(APY)
Ditaxis catamarcensis	ARG(CAT, COR, LPA, LRI, SAL, SFE, SLU, TUC)
Ditaxis jablonszkyana	ARG(CAT, LRI, SJU)
Ditaxis malpighipila	ARG(LPA, MEN, RNE, SAL, SJU)
Ditaxis montevidensis	ARG(CHA, COR, COS, ERI, FOR, SFE) / PRY(APY, APA, PHA) / URY(PAY, RNO, SOR)
Ditaxis rhizantha	URY(ART, PAY, RIV, TAC)
Ditaxis rosularis	ARG(MIS) / URY(TAC)
Ditaxis salina	ARG(FOR) / PRY(PAI)
Dodonaea viscosa	ARG(BAI, ERI, JUJ, SAL, SFE, TUC) / BRA(PAR, RGS, SCA) / CHL(COQ) / URY(CAS, LAV, MAL, MON, PAY, ROC, SJO, TYT)
Dolichandra chodatii	ARG(JUJ, MIS, SAL) / BRA(PAR) / PRY(AMA, CON, SPE)
Dolichandra cynanchoides	ARG(BAI, CAT, CHA, COR, COS, ERI, FOR, JUJ, LRI, MIS, SAL, SDE, SFE, TUC) / BRA(PAR, RGS, SCA) / PRY(APY, AMA, CEN, CON, COA, GUA, MIE, ÑEE, PAI, PHA, SPE) / URY(COL, MON, RNO, RIV, SAO)
Dolichandra dentata	ARG(BAI, CHA, COR, COS, ERI, MIS) / BRA(PAR, RGS, SCA) / PRY(AMA, GUA, PAI) / URY(ART, CAS, FLA, MON, SAO)
Dolichandra hispida	ARG(MIS) / BRA(PAR, RGS, SCA) / PRY(APA, APY, ITA)
Dolichandra quadrivalvis	ARG(CHA, COS, ERI, FOR, JUJ, MIS, SAL) / BRA(PAR, RGS, SCA) / PRY(APY, APA, AMA, CAA, CAN, CEN, CON, COA, GUA, ITA, MIE, PAI, PHA)
Dolichandra uncata	ARG(BAI, CHA, COS, ERI, FOR, JUJ, MIS, SFE) / BRA(PAR, RGS, SCA) / PRY(APY, APA, AMA, CAU, CAA, CAN, CEN, CON, COA, GUA, ITA, MIE, ÑEE, PAI, PHA) / URY(CAS)
Dolichandra unguiculata	BRA(PAR)
