Lepidium stuckertianum	ARG(CAT, CHA, COR, COS, FOR, LPA, LRI, SAL, SJU, SLU, SFE, SDE, TUC)
Lepidium tandilense	ARG(BAI, RNE) / URY(MON)
Lepidium virginicum	ARG(JUJ) / BRA(PAR) / CHL(VAL, IDE) / PRY(CAU, CEN, GUA)
Lepidoceras chilense	CHL(VAL, MAU, BIO, ARA, LLA)
Lepidophyllum cupressiforme	ARG(SCR, TDF) / CHL(MAG)
Lepidothamnus fonkii	ARG(CHU, NEU, RNE, SCR) / CHL(LLA, AIS, MAG)
Lepismium lineare	ARG(COS, MIS) / BRA(PAR, RGS, SCA) / PRY(CAU)
Leptinella scariosa	ARG(NEU, RNE, SCR, TDF) / CHL(BIO, LLA, AIS, MAG)
Leptocarpha rivularis	CHL(ARA)
Leptochloa chloridiformis	ARG(BAI, CHA, COR, COS, DFE, ERI, FOR, SDE, SFE, TUC) / PRY(APY, CON, PHA) / URY(RNO)
Leptochloa fusca ssp. fascicularis	ARG(BAI, CAT, COR, SAL, SLU) / PRY(BOQ, CHO)
Leptochloa fusca ssp. muelleri	ARG(DFE)
Leptochloa fusca ssp. uninervia	ARG(BAI, CHA, COR, COS, DFE, ERI, FOR, JUJ, LPA, LRI, MEN, MIS, NEU, RNE, SAL, SJU, SLU, SFE, SDE, TUC) / CHL(TAR, ANT, ATA) / PRY(APY, CEN, CON, PAI, PHA) / URY(ART)
Leptochloa fusca ssp. fusca	ARG(BAI, ERI, LRI, MIS, RNE, SJU) / PRY(APY)
Leptochloa panicea ssp. brachiata	ARG(CHA, COS, FOR, JUJ, MIS, SAL, SFE, TUC) / PRY(CEN)
Leptochloa scabra	ARG(COS, FOR) / BRA(Fuera del área del proyecto) / PRY(APY, CEN, PHA)
Leptochloa virgata	ARG(CAT, CHA, COR, COS, DFE, ERI, FOR, JUJ, LRI, MIS, SAL, SFE, SDE, TUC) / BRA(PAR, SCA) / PRY(APA, APY, AMA, BOQ, CAU, CAA, CEN, CHO, CON, COA, GUA, ITA, MIE, NAS, PAI, PHA, SPE)
Leptoglossis linifolia	ARG(CAT, COR, LPA, LRI, MEN, RNE, SAL, SJU, SLU, SDE, TUC)
Leptophyllochloa micrathera	ARG(CHU, NEU, RNE) / CHL(VAL, MAU, BIO, ARA, LLA, JFE)
Leptosiphon pusillus	CHL(COQ, VAL, LBO, RME)
Leptostelma catharinense	BRA(SCA)
Leptostelma maxima	ARG(MIS) / BRA(PAR, RGS, SCA) / PRY(CAU, GUA, PAI)
Leptostelma meyeri	ARG(CHA, ERI)
Leptostelma tucumanense	ARG(CAT, TUC)
Leptostelma tweediei	ARG(CHA, COS, ERI, FOR, JUJ, MIS) / BRA(PAR, RGS, SCA) / PRY(APY, APA, AMA, CAU, CAA, CAN, CEN, CON, COA, GUA, PAI) / URY(CAS, CLA, MAL, MON, RNO, RIV, SJO, TAC)
Leptostigma arnottianum	ARG(NEU, RNE) / CHL(BIO, ARA, LLA)
Leptotes bicolor	BRA(PAR, RGS, SCA) / PRY(ITA)
Leptotes tenuis	BRA(SCA)
Leptotes unicolor	ARG(COS, MIS) / BRA(PAR) / PRY(APA, SPE)
Lepuropetalon spathulatum	ARG(ERI) / BRA(RGS) / CHL(VAL, LBO, MAU, BIO, ARA, LLA, RME) / URY(MAL, MON)
Lessingianthus alegretensis	BRA(RGS)
Lessingianthus brevifolius	ARG(COS, ERI, MIS) / BRA(PAR, RGS, SCA) / PRY(APA, AMA, CAU, CAN, CEN, COA, GUA, ITA, MIE, PAI, SPE) / URY(RIV, SAO, TAC)
Lessingianthus cataractum	ARG(MIS) / BRA(PAR, RGS, SCA)
Lessingianthus centauropsideus	ARG(SAL)
Lessingianthus correntinus	ARG(COS)
Lessingianthus glabratus var. glabratus	ARG(COS, ERI, MIS) / BRA(PAR, RGS, SCA) / PRY(APA, AMA, CAU, CAA, CAN, CEN, CON, COA, GUA, ITA, MIE, PAI, PHA, SPE) / URY(RIV, SAO, TAC)
Lessingianthus glabratus var. angustifolius	ARG(COS, ERI, MIS)
Lessingianthus intermedius	ARG(ERI) / BRA(RGS) / URY(MAL, MON)
Lessingianthus laniferus	ARG(COS, MIS) / BRA(PAR, RGS, SCA)
Lessingianthus lorentzii	ARG(COS, ERI, MIS)
Lessingianthus mollissimus var. mollisimus	ARG(BAI, COR, COS, ERI, MIS, SFE) / BRA(PAR, RGS) / PRY(APA, CAU, CAN)
Lessingianthus mollissimus var. microcephalus	ARG(COR, COS, MIS)
Lessingianthus niederleinii	ARG(COS, MIS) / BRA(PAR, RGS) / PRY(APA, APY, AMA, BOQ, CAU, CAA, CAN, CEN, CON, COA, PAI, PHA, SPE)
Lessingianthus paraguariensis	PRY(AMA)
Lessingianthus plantaginodes	ARG(COR, COS, ERI, MIS, SFE) / BRA(PAR, RGS, SCA) / URY(MON)
Lessingianthus polyphyllus	ARG(COS, MIS) / BRA(PAR, RGS, SCA) / PRY(AMA, CAU, CAA, CAN, COA, MIE)
Lessingianthus pseudoincanus	ARG(BAI, CHA, COR, COS, ERI, FOR, MEN, SAL, SLU, SFE, SDE) / BRA(RGS) / PRY(CEN, ÑEE) / URY(ROC)
Lessingianthus pubescens	BRA(RGS, SCA) / PRY(APA, APY, AMA, CAU, CEN, CON, COA, MIE, SPE)
Lessingianthus pusillus	ARG(CHA, COS, FOR, SFE, SDE) / PRY(APY, AMA, CAU, CEN, COA, MIE, PAI, PHA)
Lessingianthus rubricaulis	ARG(BAI, CHA, COR, COS, ERI, FOR, JUJ, MIS, SAL, SFE, TUC) / BRA(PAR, RGS, SCA) / PRY(APA, APY, AMA, BOQ, CAN, CEN, CON, COA, GUA, MIE, ÑEE, PAI, PHA, SPE) / URY(PAY, RIV)
Lessingianthus saltensis	ARG(CAT, COR, JUJ, LRI, SAL, SDE, TUC) / PRY(APY)
Lessingianthus sellowii	ARG(CHA, COS, ERI, FOR, MIS, SFE) / BRA(PAR, RGS, SCA) / PRY(APA, AMA, COA, MIE) / URY(ART, MON, PAY, RIV, TAC)
Lessingianthus spicatus	ARG(MIS)
Lessingianthus teyucuarensis	ARG(MIS)
Leucaena leucocephala ssp. glabrata	ARG(JUJ)
Leucanthemum vulgare	ARG(BAI, CAT, CHU, COR, ERI, NEU, RNE, SCR, SFE, TDF) / BRA(RGS) / CHL(COQ, MAU, BIO, ARA, LLA, MAG, RME) / URY(CAS, COL, MON, SJO, SOR)
Leucheria achillaeifolia	ARG(CHU, LPA, MEN, NEU, RNE, SCR, SJU) / CHL(MAU, BIO, ARA, AIS, MAG)
Leucheria amoena	ARG(MEN, NEU) / CHL(MAU)
Leucheria apiifolia	CHL(MAU)
Leucheria bridgesii	CHL(COQ, VAL, LBO, RME)
Leucheria candidissima	ARG(CHU, MEN, NEU, RNE, SCR) / CHL(MAU, RME)
Leucheria cerberoana	CHL(ANT, ATA, COQ, VAL, RME)
Leucheria coerulescens	ARG(CHU, NEU, RNE) / CHL(BIO, ARA, LLA)
Leucheria congesta	ARG(MEN, SJU) / CHL(COQ, VAL, RME)
Leucheria cumingii	CHL(ANT, ATA, COQ)
Leucheria daucifolia	CHL(TAR)
Leucheria diemii var. purpurea	ARG(SCR)
Leucheria diemii var. diemii	ARG(NEU, SCR)
Leucheria eriocephala	ARG(SCR)
Leucheria floribunda	ARG(MEN) / CHL(VAL, LBO, MAU, RME)
Leucheria garciana	CHL(LBO, MAU)
Leucheria gayana	ARG(MEN) / CHL(VAL, LBO, MAU, RME)
Leucheria gilliesii	ARG(MEN, NEU) / CHL(MAU, ARA)
Leucheria glabriuscula	CHL(RME)
Leucheria glacialis	ARG(CHU, MEN, NEU, RNE) / CHL(MAU, BIO, ARA, LLA, AIS)
Leucheria glandulosa	CHL(COQ, VAL, LBO, BIO, RME)
Leucheria graui	CHL(MAU)
Leucheria hahnii	ARG(CHU, SCR, TDF) / CHL(AIS, MAG)
Leucheria hieracioides	CHL(VAL, LBO, MAU, RME)
Leucheria leontopodioides	ARG(MEN, SCR, TDF) / CHL(MAG)
Leucheria lithospermifolia ssp. lithospermifolia	ARG(MEN, NEU) / CHL(MAU, BIO, ARA)
Leucheria lithospermifolia ssp. integrifolia	CHL(MAU, BIO)
Leucheria magna	ARG(CHU, RNE) / CHL(ARA, AIS)
Leucheria menana	CHL(ATA, COQ)
Leucheria millefolium	ARG(CHU, NEU, RNE, SCR) / CHL(MAU, BIO, ARA, AIS, MAG)
Leucheria multiflora	CHL(COQ, VAL, LBO, RME)
Leucheria nutans	ARG(CHU, NEU, RNE) / CHL(BIO, ARA)
Leucheria oligocephala	CHL(VAL, LBO, RME)
Leucheria paniculata	ARG(RNE) / CHL(BIO, ARA)
Leucheria papillosa	ARG(CHU, NEU, RNE, SCR) / CHL(BIO, ARA, LLA, AIS)
Leucheria polyclados	CHL(ATA)
Leucheria pteropogon	ARG(CAT, JUJ, SAL, TUC) / CHL(ANT)
Leucheria purpurea	ARG(SCR, TDF) / CHL(MAG)
Leucheria rosea	ARG(MEN) / CHL(VAL, LBO, MAU, RME)
Leucheria runcinata	ARG(MEN, SJU) / CHL(ATA, COQ, VAL, LBO, MAU, RME)
Leucheria salina ssp. zöllneri	ARG(MEN) / CHL(COQ, LBO, RME)
Leucheria salina ssp. salina	ARG(LRI, MEN, NEU, SJU) / CHL(ATA, COQ, VAL, RME)
Leucheria scrobiculata	ARG(MEN, SJU) / CHL(VAL, LBO, RME)
Leucheria senecioides	CHL(COQ, VAL, LBO, MAU, BIO, ARA, RME)
Leucheria suaveolens	ARG(TDF)
Leucheria tenuis	CHL(VAL, LBO, ARA, RME)
Leucheria thermarum	ARG(NEU, RNE) / CHL(BIO, ARA, LLA, AIS)
Leucheria tomentosa	CHL(COQ, VAL, MAU, RME)
Leucheria viscida	ARG(MEN) / CHL(COQ, LBO, MAU, BIO, ARA, RME)
Leucochloron incuriale	BRA(PAR)
Leucocoryne alliacea	CHL(COQ, VAL, LBO, MAU, BIO, ARA, LLA, RME)
Leucocoryne angosturae	CHL(RME)
Leucocoryne appendiculata	CHL(TAR, ANT, ATA)
Leucocoryne arrayanensis	CHL(RME)
Leucocoryne candida	CHL(LBO)
Leucocoryne codehuensis	CHL(LBO)
Leucocoryne conconensis	CHL(VAL)
Leucocoryne conferta	CHL(COQ, VAL)
Leucocoryne connivens	CHL(MAU)
Leucocoryne conostyla	CHL(COQ)
Leucocoryne coquimbensis var. coquimbensis	CHL(COQ, VAL)
Leucocoryne coquimbensis var. alba	CHL(COQ)
Leucocoryne coronata	CHL(ANT, ATA)
Leucocoryne curacavina	CHL(RME)
Leucocoryne dimorphopetala	CHL(ATA, COQ)
Leucocoryne editiana	CHL(COQ)
Leucocoryne foetida	CHL(VAL, MAU)
Leucocoryne fragrantissima	CHL(RME)
Leucocoryne fuscostriata	CHL(COQ)
Leucocoryne gilliesioides	CHL(RME)
Leucocoryne inclinata	CHL(COQ)
Leucocoryne ixioides	CHL(COQ, VAL, LBO, MAU, BIO, RME)
Leucocoryne leucogyna	CHL(VAL)
Leucocoryne lilacea	CHL(COQ, VAL)
Leucocoryne lurida	CHL(COQ)
Leucocoryne macropetala	CHL(ATA, COQ)
Leucocoryne maulensis	CHL(MAU)
Leucocoryne modesta	CHL(VAL)
Leucocoryne mollensis	CHL(COQ, VAL)
Leucocoryne montana	CHL(VAL)
Leucocoryne pachystyla	CHL(VAL)
Leucocoryne porphyrea	CHL(COQ)
Leucocoryne praealta	CHL(VAL)
Leucocoryne purpurea	CHL(COQ, VAL)
Leucocoryne quilimarina	CHL(COQ)
Leucocoryne rungensis	CHL(RME)
Leucocoryne simulans	CHL(COQ)
Leucocoryne subulata	CHL(RME)
Leucocoryne taguataguensis	CHL(LBO)
Leucocoryne talinensis	CHL(COQ)
Leucocoryne tricornis	CHL(RME)
Leucocoryne ungulifera	CHL(LBO)
Leucocoryne valparadisea	CHL(VAL)
Leucocoryne violacescens	CHL(COQ, VAL, RME)
Leucocoryne vittata	CHL(COQ, VAL)
Leucotrichum organense	BRA(PAR, RGS, SCA)
Leucotrichum schenckii	BRA(PAR, RGS, SCA)
Leunisia laeta	CHL(COQ, VAL)
Levisticum officinale	CHL(LLA, MAG)
Leymus arenarius	ARG(SCR, TDF) / CHL(MAG)
Liabum acuminatum	ARG(SAL)
Libertia chilensis	ARG(NEU, RNE) / CHL(MAU, BIO, ARA, LLA, AIS, MAG, JFE)
Libertia falcata	CHL(LLA)
Libertia insignis	CHL(LLA, AIS)
Libertia sessiliflora	CHL(VAL, MAU, BIO, ARA, LLA)
Libertia tricocca	CHL(LBO, MAU, BIO, ARA)
Libertia umbellata	CHL(ARA, LLA)
Licania humilis	BRA(Fuera del área del proyecto) / PRY(Desconocida)
Licaria armeniaca	BRA(PAR, RGS, SCA)
Ligaria cuneifolia	ARG(BAI, CAT, COR, COS, ERI, FOR, JUJ, LPA, LRI, MEN, SAL, SJU, SLU, SFE, SDE, TUC) / BRA(RGS) / CHL(COQ, VAL, BIO, RME) / URY(CAS, COL, MAL, RNO, SAO, TAC, TYT)
Ligeophila juruensis	ARG(MIS) / BRA(PAR)
Ligeophila rosea	ARG(MIS) / BRA(PAR) / PRY(APA)
Ligustrum lucidum	ARG(BAI, COR, ERI, LPA, SAL, SFE, TUC) / URY(PAY, RNO, SJO)
Ligustrum sinense	ARG(BAI, COS, ERI, SAL, SFE, TUC) / URY(COL, PAY, RNO, RIV, SJO, SOR)
Lilaeopsis attenuata ssp. attenuata	ARG(BAI, CHA, COS, ERI, LPA) / URY(CLA, COL, FLA, MON, SOR)
Lilaeopsis brasiliensis	ARG(BAI, COS, ERI, MIS) / BRA(PAR, RGS, SCA) / PRY(APA, CEN, COA, GUA) / URY(MON, RIV, SJO, TAC)
Lilaeopsis carolinensis	ARG(BAI, CHA, COS, ERI, JUJ, MEN, MIS, SFE) / BRA(RGS) / PRY(CEN, COA, PAI) / URY(COL, MON, SJO)
Lilaeopsis macloviana	ARG(CAT, CHU, JUJ, LRI, MEN, RNE, SAL, SCR, SJU, TDF, TUC) / CHL(TAR, ANT, ATA, COQ, VAL, BIO, ARA, LLA, AIS, MAG, RME)
Lilaeopsis tenuis	BRA(PAR, SCA)
Limnobium laevigatum	ARG(BAI, CHA, COS, ERI, FOR, SAL, SFE, TUC) / BRA(Fuera del área del proyecto) / CHL(VAL, BIO, RME) / PRY(ÑEE, PHA) / URY(ROC)
Limnocharis flava	ARG(CHA, COS, SAL) / BRA(Fuera del área del proyecto) / PRY(APY, AMA, BOQ, CEN, PHA)
Limnocharis laforestii	ARG(CHA, COS) / BRA(Fuera del área del proyecto) / PRY(APY, AMA, PHA)
Limonium brasiliense	ARG(BAI, CHU, ERI, LPA, MEN, NEU, RNE, SCR, SFE) / BRA(PAR, RGS, SCA) / URY(ROC)
Limonium guaicuru	CHL(ATA, COQ, VAL)
Limosella australis	ARG(BAI, CAT, CHU, COR, JUJ, MEN, NEU, RNE, SAL, SCR, SFE, TDF) / CHL(ANT, COQ, VAL, LBO, MAU, BIO, ARA, LLA, AIS, MAG, RME)
Linaria canadensis	ARG(BAI, CHA, COR, COS, DFE, ERI, FOR, LPA, MEN, MIS, RNE, SFE, SLU) / BRA(PAR, RGS, SCA) / CHL(ARA) / URY(CAS, COL, DUR, FLA, LAV, MAL, MON, RIV, SJO, SOR)
Linaria genistifolia ssp. dalmatica	ARG(NEU, RNE)
Linaria purpurea	ARG(NEU, RNE)
Linaria vulgaris	ARG(MIS, NEU)
Lindernia dubia var. inundata	ARG(COS, ERI)
Lindernia dubia var. dubia	ARG(BAI, COS, ERI, SFE) / BRA(RGS) / CHL(MAU, BIO, ARA, LLA, RME) / PRY(ITA) / URY(ART, DUR, ROC, SOR, TYT)
Lindernia rotundifolia	BRA(PAR, SCA)
Lindsaea arcuata	BRA(PAR, SCA)
Lindsaea bifida	BRA(PAR, SCA)
Lindsaea botrychioides	BRA(PAR, RGS, SCA)
Lindsaea guianensis ssp. lancecastrum	BRA(PAR) / PRY(AMA, CAN)
Lindsaea lancea var. lancea	ARG(MIS) / BRA(PAR, RGS, SCA) / PRY(CAA, CAN, COA, SPE)
Lindsaea ovoidea	BRA(PAR, SCA)
Lindsaea portoricensis	PRY(CAN)
Lindsaea quadrangularis ssp. quadrangularis	BRA(PAR)
Lindsaea quadrangularis ssp. terminalis	ARG(MIS) / BRA(PAR, RGS, SCA) / PRY(COA)
Lindsaea stricta	BRA(PAR, SCA) / PRY(SPE)
Lindsaea virescens var. virescens	BRA(PAR, SCA)
Lindsaea virescens var. catharinae	BRA(PAR, SCA)
Linum bienne	ARG(BAI) / CHL(ANT, ATA, COQ, VAL, LBO, MAU, BIO, ARA, LLA, RME)
Linum brevifolium	BRA(PAR, SCA) / URY(RIV)
Linum burkartii	ARG(BAI, ERI) / BRA(RGS) / URY(FLA)
Linum carneum	ARG(ERI, FOR) / BRA(RGS) / URY(COL, FLA)
Linum catharticum	ARG(TDF) / CHL(MAG)
Linum chamissonis	CHL(BIO, ARA)
Linum cremnophilum	CHL(ANT, ATA)
Linum erigeroides	ARG(ERI) / BRA(RGS) / URY(Desconocida)
Linum junceum	ARG(BAI, COS)
Linum littorale var. littorale	ARG(BAI, COS, ERI, SFE) / BRA(PAR, RGS, SCA) / URY(FLA, RIV)
Linum littorale var. oblongifolium	BRA(SCA)
Linum macraei var. macraei	CHL(COQ, VAL, LBO, MAU, BIO, RME)
Linum macraei var. marticorenae	CHL(VAL, LBO, MAU, BIO)
Linum prostratum	CHL(ANT)
Linum ramosissimum	CHL(COQ)
Linum scoparium	ARG(COR, TUC) / URY(LAV, TYT)
Linum smithii	BRA(RGS, SCA)
Linum usitatissimum	ARG(BAI, COR, COS, ERI, JUJ, MEN, NEU, RNE, SAL, SFE) / CHL(ATA, VAL, BIO, ARA) / URY(MON)
Liparis nervosa	ARG(COS, JUJ, MIS, SAL) / BRA(PAR, RGS, SCA) / PRY(CAN, COA)
Liparis vexillifera	ARG(COR, JUJ, SAL, TUC) / BRA(PAR, RGS)
Lippia aberrans	PRY(CAU, CAN)
Lippia alba var. lanceolata	ARG(COS, ERI, FOR, SAL) / PRY(APY, PHA)
Lippia alba var. alba	ARG(BAI, CHA, COR, COS, ERI, FOR, JUJ, MIS, SAL, SFE, SDE) / BRA(PAR, RGS) / PRY(APY, APA, AMA, CAU, CAA, CAN, CEN, CON, GUA, ITA, ÑEE, PHA) / URY(MAL, RNO, SAO, SJO)
Lippia angustifolia	ARG(COS, MIS) / BRA(PAR) / PRY(CAU, CAN, CEN, CON, COA, MIE, ÑEE, SPE)
Lippia arechavaletae	ARG(COS, ERI) / BRA(PAR, RGS, SCA) / URY(CLA, PAY, RNO, SAO, SOR)
Lippia aristata	ARG(CHA, FOR, JUJ, SAL, SDE, TUC) / BRA(Fuera del área del proyecto) / PRY(APA, APY, AMA, BOQ, PHA, SPE)
Lippia asperrima	ARG(CHA, COS, ERI, FOR, MIS, SAL, SFE, TUC) / BRA(RGS) / PRY(APY, APA, CAU, CAA, CEN, COA, GUA, ITA, MIE, ÑEE, PAI, PHA) / URY(CLA, FLA)
Lippia balansae	BRA(Fuera del área del proyecto) / PRY(APA, CAU, CAA, CAN, CEN, COA, GUA, PAI, SPE)
Lippia brasiliensis	ARG(FOR, MIS) / BRA(RGS) / PRY(APY, APA, AMA, CAA, CAN, CEN, GUA, SPE)
Lippia campestris	BRA(PAR)
Lippia coarctata	ARG(COS, ERI) / BRA(RGS) / URY(ART, FLA, PAY, TAC)
Lippia coriacea	PRY(CEN)
Lippia ekmanii	ARG(COS, MIS) / BRA(RGS)
Lippia felippei	BRA(Fuera del área del proyecto) / PRY(CAN, SPE)
Lippia fragrans	CHL(ANT, ATA, COQ)
Lippia grandiflora	ARG(COS, ERI, MIS) / BRA(PAR) / PRY(APA, CAU, COA, MIE)
Lippia grata	ARG(CAT, LRI, SAL, SDE) / BRA(Fuera del área del proyecto) / PRY(APY, BOQ)
Lippia grisebachiana	ARG(CAT, JUJ, LRI, SAL, TUC)
Lippia hassleriana	PRY(APA, AMA, CAU, CAA, CAN, SPE)
Lippia hieracifolia	ARG(COS, MIS) / BRA(PAR, RGS) / PRY(APA, CAU, CAA, COA, MIE, SPE) / URY(RIV)
Lippia hirta	BRA(PAR, SCA)
Lippia integrifolia	ARG(CAT, COR, JUJ, LRI, SAL, SJU, SLU, TUC)
Lippia junelliana	ARG(CAT, CHA, COR, JUJ, LRI, SAL, SJU, SLU, SDE, TUC)
Lippia lamiana	PRY(AMA)
Lippia lasiocalycina	BRA(PAR) / PRY(AMA, CON)
Lippia lasiocalyx	ARG(JUJ, SAL)
Lippia lippioides	ARG(COS, JUJ, MIS, SAL, TUC) / BRA(PAR, SCA) / PRY(APA, APY, CAA, CEN, COA, GUA, MIE, ÑEE, PAI, PHA, SPE)
Lippia longepedunculata	BRA(Fuera del área del proyecto) / PRY(AMA, CAU, CEN, CON, PAI, PHA)
Lippia lupulina	ARG(MIS) / BRA(PAR) / PRY(APY, APA, AMA, CAU, CAN, CON, COA, SPE)
Lippia origanoides	ARG(MIS, SAL) / BRA(PAR) / PRY(APY, AMA, CON, COA, PAI)
Lippia paranensis	BRA(PAR)
Lippia pumila	BRA(PAR, SCA)
Lippia recolletae	ARG(COS, MIS) / BRA(PAR) / PRY(AMA, CAU, CAA, CAN, CEN, CON, COA, GUA, ITA, MIE, PAI, SPE)
Lippia renifolia	BRA(Fuera del área del proyecto)
Lippia salsa	ARG(CAT, COR, LPA, LRI, MEN, SAL, SDE, SFE, SJU, SLU, TUC)
Lippia sandwithiana	PRY(AMA)
Lippia sclerophylla	ARG(MIS) / PRY(APA, AMA, CAU, CAA, CAN, CEN, CON, COA, GUA, ITA)
Lippia suffruticosa	ARG(JUJ, SAL, TUC)
Lippia tegulifera	ARG(COS, MIS) / BRA(PAR) / PRY(AMA, CAU, CAA, CAN, CON, COA, GUA, PAI)
Lippia tristis	PRY(AMA, CAN, PAI, SPE)
Lippia turbinata f. magnifolia	ARG(CAT, CHA, JUJ, LRI, SAL, SJU, TUC)
Lippia turbinata f. turbinata	ARG(BAI, CAT, CHA, COR, FOR, JUJ, LPA, LRI, MEN, SAL, SJU, SLU, SFE, SDE, TUC) / CHL(ATA) / PRY(APY, PHA)
Lippia turnerifolia var. polytricha	ARG(COS, MIS) / BRA(PAR, SCA) / PRY(AMA, CAU, CAN, GUA, ITA, MIE, PAI) / URY(RIV)
Lippia turnerifolia var. turnerifolia	ARG(CHA, COS, ERI, FOR, JUJ, MIS, SAL, SFE, TUC) / BRA(RGS) / PRY(APA, APY, AMA, CAU, CAN, CEN, CON, COA, GUA, PAI, PHA, SPE)
Lippia villafloridana	ARG(CHA, COS, ERI, FOR, SFE) / PRY(CAU, MIE, PAI) / URY(CLA, PAY, SAO)
Lithachne pauciflora	ARG(CHA, COS, FOR, MIS, SAL, SFE) / BRA(PAR, RGS) / PRY(GUA)
Lithodraba mendocinensis	ARG(MEN, NEU)
Lithospermum officinale	ARG(NEU)
Lithraea brasiliensis	ARG(ERI, MIS) / BRA(PAR, RGS, SCA) / URY(CLA, FLA, LAV, MAL, MON, ROC, TAC, TYT)
Lithraea caustica	CHL(COQ, VAL, LBO, MAU, BIO, ARA, RME)
Lithraea molleoides	ARG(CAT, CHA, COR, COS, ERI, FOR, JUJ, LRI, MIS, SAL, SFE, SJU, SLU, TUC) / BRA(PAR, RGS) / PRY(AMA, CAU, CAA, CAN, CEN, COA, GUA, ITA, MIE, ÑEE, PAI, SPE) / URY(ART, CLA, DUR, FLA, LAV, MON, PAY, RIV, SAO, SOR, TAC)
Littorella australis	ARG(NEU, TDF) / CHL(ARA, LLA, MAG)
Llagunoa glandulosa	CHL(ANT, ATA, COQ)
Loasa acanthifolia	ARG(NEU) / CHL(MAU, BIO, ARA, LLA)
Loasa acerifolia	ARG(CHU, NEU, RNE) / CHL(COQ, MAU, BIO, ARA, LLA)
Loasa argentina	ARG(CHU, MEN, NEU, RNE, SCR) / CHL(AIS, MAG)
Loasa arnottiana	CHL(COQ)
Loasa bergii	ARG(BAI, CHU, MEN, NEU, RNE, SCR) / CHL(AIS, MAG)
Loasa caespitosa	CHL(ATA, COQ, VAL, RME)
Loasa elongata	CHL(ANT, ATA, COQ)
Loasa floribunda	CHL(COQ, VAL, RME)
Loasa gayana	CHL(ARA, LLA)
Loasa heterophylla	ARG(MEN) / CHL(COQ, VAL, MAU, RME)
Loasa humilis	CHL(MAU)
Loasa illapelina	CHL(COQ)
Loasa incurva	ARG(MEN, NEU)
Loasa insons	ARG(MEN) / CHL(COQ, VAL, LBO, MAU, RME)
Loasa lateritia	ARG(MEN, NEU) / CHL(COQ, MAU, BIO, ARA)
Loasa longiseta	CHL(TAR, ANT, ATA, COQ)
Loasa malesherbioides	ARG(SJU) / CHL(ANT, ATA)
Loasa martinii	CHL(ARA, LLA)
Loasa micrantha	CHL(LBO, MAU, BIO, ARA, RME)
Loasa mollensis	CHL(VAL)
Loasa multifida	CHL(ATA, COQ)
Loasa nana	ARG(NEU, RNE) / CHL(ARA, LLA)
Loasa nitida	CHL(TAR, ANT)
Loasa pallida	CHL(ATA, COQ, VAL, RME)
Loasa paradoxa	CHL(VAL, RME)
Loasa pinnatifida	ARG(NEU) / CHL(LBO, MAU, BIO, ARA, LLA, RME)
Loasa placei	CHL(ATA, COQ, VAL, LBO, RME)
Loasa prostrata	CHL(COQ, VAL, LBO, RME)
Loasa sagittata	CHL(LLA)
Loasa sclareifolia	ARG(NEU) / CHL(ATA, COQ, VAL, LBO, MAU, BIO, ARA, RME)
Loasa sigmoidea	ARG(MEN) / CHL(ATA, COQ, MAU, RME)
Loasa tricolor	ARG(MEN, NEU, SJU) / CHL(ATA, COQ, VAL, RME)
Loasa triloba	CHL(ATA, COQ, VAL, LBO, MAU, BIO, ARA)
Loasa volubilis	CHL(VAL, MAU, BIO, ARA, RME)
Lobelia anceps	BRA(RGS, SCA) / CHL(ANT, VAL, LBO, MAU, BIO, ARA, LLA, RME, JFE)
Lobelia aquatica	ARG(COS) / BRA(PAR) / PRY(CON)
Lobelia bridgesii	CHL(ARA, LLA)
Lobelia camporum	ARG(MIS) / BRA(PAR, RGS, SCA)
Lobelia exaltata	BRA(PAR, SCA)
Lobelia excelsa	CHL(COQ, VAL, LBO, MAU, RME)
Lobelia fastigiata	BRA(Fuera del área del proyecto) / PRY(CEN)
Lobelia hassleri	ARG(COS, MIS) / BRA(PAR, RGS, SCA) / PRY(APA, CAU, CAA)
Lobelia hederacea var. elliptica	ARG(BAI, COS, ERI, MIS, RNE) / BRA(RGS, SCA) / URY(LAV)
Lobelia hederacea var. hederacea	ARG(BAI, CHA, COS, ERI, FOR, MIS, SFE) / BRA(PAR, RGS, SCA) / PRY(APA, CAN, COA)
Lobelia langeana	BRA(PAR, SCA)
Lobelia nana var. flagelliformis	ARG(CAT, COR, JUJ, SAL, TUC)
Lobelia nana var. nana	ARG(COR, SAL)
Lobelia nummularioides var. prostrata	ARG(COS, MIS) / PRY(CAN, GUA)
Lobelia nummularioides var. nummularioides	BRA(PAR, SCA) / PRY(COA, GUA)
Lobelia oligophylla	ARG(CHU, JUJ, LRI, MEN, NEU, RNE, SAL, SJU, SCR, TDF) / CHL(TAR, ANT, ATA, COQ, VAL, LBO, MAU, BIO, ARA, LLA, AIS, MAG, RME)
Lobelia polyphylla	CHL(ATA, COQ, VAL, RME)
Lobelia reniformis	ARG(MIS) / BRA(SCA) / PRY(Desconocida)
Lobelia tupa	CHL(VAL, LBO, MAU, BIO, ARA, LLA, JFE)
Lobelia xalapensis	ARG(CHA, COS, FOR, JUJ, MIS, SAL, SDE, TUC) / BRA(SCA) / PRY(APY, AMA, CAA, CAN, CEN, CON, COA, GUA, PAI, SPE)
Lobivia bruchii	ARG(TUC)
